recordKey,jsonIndex,id,articleId,publishedAt,publishedDisplay,sourceName,sourceHost,title,storyId,storyTitle,targetKeys,label,sentiment_score,confidence,reason,model,date,month,publishedAtSort,cluster
a-1846,501,a-1846,1846,2025-07-24 19:10:41+00:00,24/07/2025 19:10 UTC,Tribuna da Serra,tribunadaserra.com.br,Comando do ‘Centro Presente’ rebate ranking e afirma que Região Central tem queda nos crimes,1261,Comando do ‘Centro Presente’ rebate ranking e afirma que Região Central tem queda nos crimes,crime,negativo,-1.0,0.7,"A notícia menciona um aumento significativo nos crimes na Região Central, o que gera uma percepção negativa sobre a segurança, apesar de a operação 'Segurança Presente' afirmar que os índices estão caindo em sua área de atuação.",gpt-4o-mini,2025-07-24,2025-07,2025-07-24 19:10:41+00:00,8
a-1869,500,a-1869,1869,2025-07-24 19:18:38+00:00,24/07/2025 19:18 UTC,Veja Rio,vejario.abril.com.br,Orla e passagens subterrâneas concentram os assaltos na Zona Sul,1273,Orla e passagens subterrâneas concentram os assaltos na Zona Sul,assalto; roubo,negativo,-1.0,0.85,"A notícia destaca o aumento da criminalidade na Zona Sul, com relatos de assaltos e a sensação de insegurança entre os moradores, o que reflete uma percepção pública negativa em relação à segurança na região.",gpt-4o-mini,2025-07-24,2025-07,2025-07-24 19:18:38+00:00,10
a-1205,499,a-1205,1205,2025-08-02 01:35:47+00:00,02/08/2025 01:35 UTC,Diario do Rio,diariodorio.com,Governo do Estado apreende armas brancas e drogas no Largo do Machado,843,Governo do Estado apreende armas brancas e drogas no Largo do Machado,ordem_publica; seguranca,positivo,1.0,0.8,"A notícia retrata uma ação do governo que visa combater o uso de drogas e o porte de armas, o que é geralmente visto como uma medida positiva para a segurança pública. A declaração do superintendente enfatiza a intenção de garantir a tranquilidade da população.",gpt-4o-mini,2025-08-02,2025-08,2025-08-02 01:35:47+00:00,10
a-1845,470,a-1845,1845,2025-08-02 02:36:24+00:00,02/08/2025 02:36 UTC,Tribuna da Serra,tribunadaserra.com.br,Governo do Estado apreende armas brancas e drogas no Largo do Machado,1260,Governo do Estado apreende armas brancas e drogas no Largo do Machado,seguranca_presente,positivo,1.0,0.8,"A notícia destaca uma ação do governo que resultou na apreensão de armas e drogas, o que é visto como uma medida positiva para a segurança pública e a proteção da população.",gpt-4o-mini,2025-08-02,2025-08,2025-08-02 02:36:24+00:00,10
a-1610,498,a-1610,1610,2025-08-04 19:27:57+00:00,04/08/2025 19:27 UTC,Tempo Real RJ,temporealrj.com,Três são presos por uso irregular do cartão Jaé no Centro do Rio,1129,Três são presos por uso irregular do cartão Jaé no Centro do Rio,programa_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,0.8,"A notícia destaca a ação do programa Segurança Presente ao prender indivíduos que estavam utilizando o cartão Jaé de forma irregular, o que demonstra uma atuação efetiva na fiscalização e combate a fraudes.",gpt-4o-mini,2025-08-04,2025-08,2025-08-04 19:27:57+00:00,7
a-1204,497,a-1204,1204,2025-08-04 21:31:52+00:00,04/08/2025 21:31 UTC,Diario do Rio,diariodorio.com,Golpe do cartão Jaé: trio é flagrado vendendo viagens irregulares no Terminal Procópio Ferreira,842,Golpe do cartão Jaé: trio é flagrado vendendo viagens irregulares no Terminal Procópio Ferreira,ordem_publica,positivo,1.0,0.8,"A notícia destaca a ação da Operação Segurança Presente, que conseguiu flagrar e deter indivíduos envolvidos em fraudes, o que é visto como uma medida positiva para a segurança pública e a fiscalização do sistema de transporte.",gpt-4o-mini,2025-08-04,2025-08,2025-08-04 21:31:52+00:00,5
a-1073,134,a-1073,1073,2025-08-08 18:51:24+00:00,08/08/2025 18:51 UTC,Google News,buzios.rj.gov.br,Prefeito Alexandre Martins recebe representantes da Operação Segurança Presente para alinhar logística de instalação da nova base em Búzios - Prefeitura Municipal de Armação dos Búzios,750,Contêineres do programa Segurança Presente chegam a Búzios neste sábado - Prefeitura Municipal de Armação dos Búzios,operacao_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,0.9,"A notícia destaca a instalação da nova base da Operação Segurança Presente em Búzios como um avanço significativo para a segurança pública, com comentários positivos de autoridades sobre a importância da iniciativa para a cidade e a melhoria da qualidade de vida da população.",gpt-4o-mini,2025-08-08,2025-08,2025-08-08 18:51:24+00:00,0
a-1814,284,a-1814,1814,2025-08-13 15:09:19+00:00,13/08/2025 15:09 UTC,Agenda do Poder,agendadopoder.com.br,Casal é preso após assaltar motorista de aplicativo no Centro do Rio,802,Homem é preso por jogar pedras contra VLT no Centro do Rio,programa_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,0.85,"A ação rápida do programa Segurança Presente resultou na prisão dos assaltantes e na recuperação dos bens da vítima, destacando a eficácia do patrulhamento na prevenção de crimes.",gpt-4o-mini,2025-08-13,2025-08,2025-08-13 15:09:19+00:00,4
a-1203,496,a-1203,1203,2025-08-20 17:14:25+00:00,20/08/2025 17:14 UTC,Diario do Rio,diariodorio.com,Futuro do Centro do Rio é tema de debate entre grandes instituições na Associação Comercial,841,Futuro do Centro do Rio é tema de debate entre grandes instituições na Associação Comercial,ordem_publica; seguranca,positivo,1.0,0.8,"A notícia destaca a melhoria na sensação de segurança após a extensão do Programa Segurança Presente, embora mencione preocupações persistentes. O tom geral do debate e as iniciativas para revitalização do Centro do Rio são apresentadas de forma otimista.",gpt-4o-mini,2025-08-20,2025-08,2025-08-20 17:14:25+00:00,6
a-1202,283,a-1202,1202,2025-08-21 04:55:44+00:00,21/08/2025 04:55 UTC,Diario do Rio,diariodorio.com,Homem é preso por furto qualificado de mangueiras de incêndio no Centro do Rio,802,Homem é preso por jogar pedras contra VLT no Centro do Rio,furto; programa_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,0.8,"A notícia destaca a atuação eficaz do programa Segurança Presente ao prender um criminoso em flagrante, o que sugere uma percepção positiva sobre a eficácia do programa na segurança pública.",gpt-4o-mini,2025-08-21,2025-08,2025-08-21 04:55:44+00:00,5
a-1844,282,a-1844,1844,2025-08-21 05:32:29+00:00,21/08/2025 05:32 UTC,Tribuna da Serra,tribunadaserra.com.br,Homem é preso por furto qualificado de mangueiras de incêndio no Centro do Rio,802,Homem é preso por jogar pedras contra VLT no Centro do Rio,furto,positivo,1.0,0.8,"A notícia destaca a ação eficaz do programa Segurança Presente na prisão de um criminoso em flagrante, o que sugere uma percepção positiva sobre a atuação da polícia e a segurança pública.",gpt-4o-mini,2025-08-21,2025-08,2025-08-21 05:32:29+00:00,8
a-1813,495,a-1813,1813,2025-08-22 18:40:00+00:00,22/08/2025 18:40 UTC,Agenda do Poder,agendadopoder.com.br,Polícia investiga se secretário de Governo era alvo de quadrilha que invadiu prédio no Flamengo,1246,Polícia investiga se secretário de Governo era alvo de quadrilha que invadiu prédio no Flamengo,seguranca_presente,negativo,-1.0,0.8,"A notícia retrata uma invasão a um prédio onde reside um secretário de Governo, o que sugere uma falha na segurança pública. A menção a uma quadrilha armada e a possibilidade de um alvo específico aumenta a percepção negativa sobre a segurança na área e a eficácia do programa Segurança Presente.",gpt-4o-mini,2025-08-22,2025-08,2025-08-22 18:40:00+00:00,4
a-1201,494,a-1201,1201,2025-08-22 20:35:25+00:00,22/08/2025 20:35 UTC,Diario do Rio,diariodorio.com,Nova Iguaçu integra Guarda Municipal à Patrulha Maria da Penha; saiba como será,840,Nova Iguaçu integra Guarda Municipal à Patrulha Maria da Penha; saiba como será,seguranca,positivo,1.0,0.85,"A notícia destaca a ampliação do serviço de proteção às mulheres em situação de violência, com a integração da Guarda Municipal à Patrulha Maria da Penha, o que é visto como um avanço significativo na segurança e acolhimento das vítimas. As declarações de autoridades locais reforçam a importância do apoio às mulheres e a resposta rápida em casos de violência, o que contribui para uma percepção positiva do programa.",gpt-4o-mini,2025-08-22,2025-08,2025-08-22 20:35:25+00:00,1
a-1812,493,a-1812,1812,2025-08-26 16:28:52+00:00,26/08/2025 16:28 UTC,Agenda do Poder,agendadopoder.com.br,"Homem invade igreja com foice, assusta fiéis e é preso em Campo Grande",1245,"Homem invade igreja com foice, assusta fiéis e é preso em Campo Grande",operacao_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,0.8,"A atuação da Operação Segurança Presente foi eficaz ao desarmar o suspeito e evitar feridos, o que sugere uma percepção positiva sobre a resposta da segurança pública ao incidente.",gpt-4o-mini,2025-08-26,2025-08,2025-08-26 16:28:52+00:00,4
a-1811,492,a-1811,1811,2025-08-26 16:40:50+00:00,26/08/2025 16:40 UTC,Agenda do Poder,agendadopoder.com.br,Carlos Minc denuncia PMs por oração em serviço no Largo do Machado,1244,Carlos Minc denuncia PMs por oração em serviço no Largo do Machado,seguranca_presente,negativo,-1.0,0.8,"A notícia retrata uma denúncia contra policiais por suposta doutrinação religiosa durante o serviço, o que gera uma percepção negativa sobre a conduta dos agentes e do programa Segurança Presente, especialmente no contexto de segurança pública.",gpt-4o-mini,2025-08-26,2025-08,2025-08-26 16:40:50+00:00,4
a-1810,489,a-1810,1810,2025-08-27 14:37:36+00:00,27/08/2025 14:37 UTC,Agenda do Poder,agendadopoder.com.br,Homem é preso no Aterro do Flamengo após escalar poste para roubar cabos de energia; vídeo,926,Homem é preso no Centro do Rio após tentar incendiar a Igreja da Candelária,furto,positivo,1.0,0.8,"A notícia destaca a prisão de um criminoso em flagrante por agentes do programa Segurança Presente, evidenciando a eficácia do patrulhamento e a importância do programa na manutenção da segurança pública e proteção do patrimônio.",gpt-4o-mini,2025-08-27,2025-08,2025-08-27 14:37:36+00:00,4
a-1200,73,a-1200,1200,2025-08-27 18:36:57+00:00,27/08/2025 18:36 UTC,Diario do Rio,diariodorio.com,Governo do Rio amplia Segurança Presente na Barra e Taquara com novas bases e reforço de viaturas,751,Governo do RJ determina transferência de Segurança Presente e Barricada Zero para a Polícia Militar,seguranca; seguranca_presente,positivo,1.0,0.85,"A notícia destaca a ampliação do programa Segurança Presente com novas bases e viaturas, enfatizando melhorias na segurança pública e ações concretas do governo, o que gera uma percepção positiva sobre o programa.",gpt-4o-mini,2025-08-27,2025-08,2025-08-27 18:36:57+00:00,1
a-1038,90,a-1038,1038,2025-08-28 10:46:02+00:00,28/08/2025 10:46 UTC,Google News,voltaredonda.rj.gov.br,Operação Segurança Presente de Volta Redonda é destaque em produtividade no estado no 1º semestre de 2025 - Prefeitura de Volta Redonda,748,Concurso Segurança Presente: Volta Redonda terá vagas para agentes civis com salário de mais de R$ 3 mil - Prefeitura de Volta Redonda,operacao_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,0.9,"A notícia destaca a Operação Segurança Presente de Volta Redonda como uma das mais produtivas do estado, com reconhecimento e celebração do trabalho realizado, o que reflete uma percepção positiva sobre a efetividade do programa.",gpt-4o-mini,2025-08-28,2025-08,2025-08-28 10:46:02+00:00,0
a-1199,168,a-1199,1199,2025-08-28 16:36:59+00:00,28/08/2025 16:36 UTC,Diario do Rio,diariodorio.com,Estado abre pregão para compra de 400 bicicletas elétricas para agentes do Segurança Presente,839,Estado abre pregão para compra de 400 bicicletas elétricas para agentes do Segurança Presente,operacao_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,0.8,"A notícia destaca a aquisição de bicicletas elétricas para agentes do programa Segurança Presente, o que indica um investimento em recursos de mobilidade e potencial melhoria na segurança pública, refletindo uma ação positiva do governo.",gpt-4o-mini,2025-08-28,2025-08,2025-08-28 16:36:59+00:00,11
a-1809,480,a-1809,1809,2025-08-28 20:04:40+00:00,28/08/2025 20:04 UTC,Agenda do Poder,agendadopoder.com.br,Sessão começa com bate-boca entre oposição e base de Paes na Câmara do Rio,1243,Sessão começa com bate-boca entre oposição e base de Paes na Câmara do Rio,seguranca_presente,negativo,-1.0,0.8,"A notícia retrata um ambiente de conflito e críticas entre vereadores sobre a segurança pública, com menções a problemas e acusações, o que sugere uma percepção negativa em relação à gestão da segurança na cidade.",gpt-4o-mini,2025-08-28,2025-08,2025-08-28 20:04:40+00:00,2
a-1808,479,a-1808,1808,2025-08-29 13:28:50+00:00,29/08/2025 13:28 UTC,Agenda do Poder,agendadopoder.com.br,Arrastão termina com três adolescentes detidos e um homem preso em praia de Niterói,1242,Arrastão termina com três adolescentes detidos e um homem preso em praia de Niterói,seguranca; seguranca_presente,positivo,1.0,0.8,"A notícia destaca a ação bem-sucedida do programa Segurança Presente em capturar criminosos e recuperar bens roubados, o que sugere uma percepção positiva sobre a eficácia do programa na segurança pública.",gpt-4o-mini,2025-08-29,2025-08,2025-08-29 13:28:50+00:00,4
a-1807,476,a-1807,1807,2025-09-02 14:29:41+00:00,02/09/2025 14:29 UTC,Agenda do Poder,agendadopoder.com.br,Niterói registra menor índice de violência desde 2003,931,Niterói e Maricá registram menor taxa de mortes violentas em 20 anos,roubo; seguranca; violencia,muito positivo,2.0,0.95,"A notícia destaca a redução histórica dos índices de violência em Niterói, com a cidade alcançando o menor número de homicídios e roubos, além de atribuir esses resultados a um programa de segurança eficaz, o que reflete uma percepção pública muito positiva sobre a segurança na cidade.",gpt-4o-mini,2025-09-02,2025-09,2025-09-02 14:29:41+00:00,6
a-1806,182,a-1806,1806,2025-09-02 23:33:47+00:00,02/09/2025 23:33 UTC,Agenda do Poder,agendadopoder.com.br,Segurança Presente ganha nova base em Irajá e frota extra vai reforçar o patrulhamento,746,Segurança Presente inaugura sua segunda base em Nova Iguaçu - Prefeitura de Nova Iguaçu,patrulhamento; seguranca; seguranca_presente,positivo,1.0,0.85,"A notícia destaca a inauguração de uma nova base do programa Segurança Presente, com aumento de efetivo e recursos para o patrulhamento, visando a redução da criminalidade e aumento da sensação de segurança na região, o que é geralmente percebido de forma positiva pela população.",gpt-4o-mini,2025-09-02,2025-09,2025-09-02 23:33:47+00:00,4
a-1198,72,a-1198,1198,2025-09-03 16:45:00+00:00,03/09/2025 16:45 UTC,Diario do Rio,diariodorio.com,Governo do RJ inaugura base do Segurança Presente em Irajá e reforça policiamento com novas viaturas,751,Governo do RJ determina transferência de Segurança Presente e Barricada Zero para a Polícia Militar,policiamento; programa_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,0.8,"A notícia destaca a inauguração de uma nova base do programa Segurança Presente e a entrega de novas viaturas, o que sugere um esforço do governo para melhorar a segurança pública e aumentar a presença policial em áreas de grande circulação, o que é geralmente visto de forma positiva pela população.",gpt-4o-mini,2025-09-03,2025-09,2025-09-03 16:45:00+00:00,1
