recordKey,jsonIndex,id,articleId,publishedAt,publishedDisplay,sourceName,sourceHost,title,storyId,storyTitle,targetKeys,label,sentiment_score,grau_ambiguidade,reason,evidencia_sentimento,evento,evento_chave,evento_id,tipo_evento,local,data_evento,descricao_curta,evidencia_evento,model,month
a-1637,571,a-1637,1637,2025-02-22 15:21:45+00:00,22/02/2025 15:21 UTC,Tempo Real RJ,temporealrj.com,‘Não é não!’: governo do estado lança campanha contra o assédio no carnaval,1146,‘Não é não!’: governo do estado lança campanha contra o assédio no carnaval,violencia,positivo,1.0,baixo,"A notícia destaca a implementação de medidas preventivas e treinamento de agentes para combater o assédio, refletindo uma ação positiva do governo.",O objetivo é prevenir casos de violência contra as mulheres e garantir atendimento humanizado a possíveis vítimas.,Lançamento da campanha 'Não é Não' e selo 'Mulher Mais Segura',lancamento-campanha-nao-e-nao-2025,lancamento-campanha-nao-e-nao-2025,inauguracao/expansao,Rio de Janeiro,2025-02-22,Governo do Rio lança campanha e selo para combater assédio no carnaval.,"O governo do Rio de Janeiro lança neste sábado (22) o selo 'Mulher Mais Segura', que vai certificar estabelecimentos que aplicam as diretrizes do protocolo 'Não é Não'.",gpt-4o-mini,2025-02
a-1239,570,a-1239,1239,2025-02-24 16:42:27+00:00,24/02/2025 16:42 UTC,Diario do Rio,diariodorio.com,Porto da Pedra cancela último ensaio de rua por falta de repasse de verba da prefeitura de São Gonçalo,869,Porto da Pedra cancela último ensaio de rua por falta de repasse de verba da prefeitura de São Gonçalo,seguranca; seguranca_presente,negativo,-1.0,baixo,"A notícia retrata o cancelamento do ensaio devido à falta de repasse de verba, indicando problemas financeiros e críticas à gestão.",A escola foi forçada a cancelar seu último desfile de rua por conta do atraso no repasse de verbas.,Cancelamento do último ensaio de rua da Unidos do Porto da Pedra por falta de verba,cancelamento-ensaio-porto-da-pedra-2025,cancelamento-ensaio-porto-da-pedra-2025,gestao/administracao,São Gonçalo,2025-02-24,A Unidos do Porto da Pedra cancelou seu último ensaio de rua devido à falta de repasse de verba pela prefeitura.,"A subvenção de R$ 300 mil, prometida pela Prefeitura de São Gonçalo, ainda não foi realizada.",gpt-4o-mini,2025-02
a-1636,569,a-1636,1636,2025-02-25 16:21:00+00:00,25/02/2025 16:21 UTC,Tempo Real RJ,temporealrj.com,Policiamento no carnaval do Rio contará com 26 mil agentes,1145,Policiamento no carnaval do Rio contará com 26 mil agentes,policiamento; seguranca; seguranca_presente,positivo,1.0,baixo,"A notícia destaca o aumento do efetivo policial e medidas de segurança para o carnaval, refletindo uma ação positiva do programa Segurança Presente.","O policiamento contará com 26 mil agentes, da Policia Militar, Civil, além de Bombeiros e Segurança Presente.",Policiamento especial para o carnaval do Rio com 26 mil agentes,policiamento-especial-carnaval-rio-2025,policiamento-especial-carnaval-rio-2025,operacao policial,Rio de Janeiro,2025-02-25,O governo do estado anunciou um esquema de policiamento com 26 mil agentes para o carnaval no Rio de Janeiro.,"O governo do estado anunciou, nesta terça-feira (25), o esquema especial para o carnaval.",gpt-4o-mini,2025-02
a-1238,505,a-1238,1238,2025-02-25 21:06:21+00:00,25/02/2025 21:06 UTC,Diario do Rio,diariodorio.com,Estado investe R$ 90 milhões e amplia medidas de segurança para o Carnaval,773,Estado investe R$ 478 milhões em 'bicos' de PMs no Segurança Presente - A Tribuna RJ,seguranca,positivo,1.0,baixo,"A notícia destaca o investimento significativo e o planejamento para garantir segurança durante o Carnaval, refletindo uma abordagem positiva do governo.","""Este ano, fizemos o maior investimento da história do Carnaval, garantindo suporte e estrutura para todos"".",Ampliação das medidas de segurança para o Carnaval 2025 no Rio de Janeiro,ampliacao-seguranca-carnaval-2025,ampliacao-seguranca-carnaval-2025,inauguracao/expansao,Rio de Janeiro,2025-02-25,O Governo do Rio investe R$ 90 milhões e reforça a segurança para o Carnaval 2025 com 26 mil agentes.,"""O plano especial de segurança e serviços para o Carnaval 2025"".",gpt-4o-mini,2025-02
a-1237,382,a-1237,1237,2025-02-25 21:31:48+00:00,25/02/2025 21:31 UTC,Diario do Rio,diariodorio.com,Esquema de segurança durante o Carnaval terá drones e câmeras de reconhecimento facial,868,Esquema de segurança durante o Carnaval terá drones e câmeras de reconhecimento facial,seguranca,positivo,1.0,baixo,"A notícia destaca o aumento de segurança e recursos tecnológicos para o Carnaval, refletindo uma abordagem proativa do programa Segurança Presente.","A operação para a festa vai contar com 26 mil policiais militares e civis, além de agentes do Segurança Presente.",Esquema de segurança do Carnaval 2025 com drones e câmeras de reconhecimento facial,esquema-seguranca-carnaval-2025,esquema-seguranca-carnaval-2025,operacao policial,Rio de Janeiro,2025-02-25,"O Governo do Estado do Rio anunciou um esquema especial de segurança para o Carnaval 2025, com 26 mil policiais e tecnologia avançada.","O Governo do Estado do Rio anunciou, nesta terça-feira (25/02), o esquema especial de segurança e serviços para o Carnaval 2025.",gpt-4o-mini,2025-02
a-1877,568,a-1877,1877,2025-02-26 22:12:03+00:00,26/02/2025 22:12 UTC,Veja Rio,vejario.abril.com.br,Como vai funcionar sistema da PM para localizar crianças no Carnaval,1279,Como vai funcionar sistema da PM para localizar crianças no Carnaval,seguranca_presente,positivo,1.0,baixo,"A notícia apresenta uma nova funcionalidade do app 190RJ que visa aumentar a segurança de crianças durante o Carnaval, o que é visto de forma favorável.",O novo serviço faz parte dos mais de 4 bilhões de reais de investimentos em segurança pública.,Implementação de sistema de localização de crianças no Carnaval pela PM,implementacao-sistema-localizacao-criancas-carnaval-2025,implementacao-sistema-localizacao-criancas-carnaval-2025,operacao policial,Rio de Janeiro,2025-02-26,A PM lança funcionalidade no app 190RJ para localizar crianças perdidas durante o Carnaval.,A Polícia Militar desenvolveu uma funcionalidade no aplicativo 190RJ para ajudar a localizar crianças e adolescentes perdidos no Carnaval.,gpt-4o-mini,2025-02
a-1236,30,a-1236,1236,2025-02-27 22:36:40+00:00,27/02/2025 22:36 UTC,Diario do Rio,diariodorio.com,Segurança reforçada: Nova Iguaçu terá novo batalhão da Polícia Militar,778,Segurança Presente terá transição entre Secretaria de Governo e Polícia Militar,seguranca,positivo,1.0,baixo,A notícia destaca a construção de um novo batalhão da PM como um esforço para fortalecer a segurança pública em Nova Iguaçu.,A chegada dessa nova unidade é fruto de um esforço conjunto com o Governo do Estado e reflete a necessidade de fortalecer a segurança pública.,Construção de novo batalhão da Polícia Militar em Nova Iguaçu,construcao-novo-batalhao-policia-militar-nova-iguacu-2025,construcao-novo-batalhao-policia-militar-nova-iguacu-2025,inauguracao/expansao,Nova Iguaçu,2025-02-27,Nova Iguaçu terá um novo batalhão da Polícia Militar para reforçar a segurança pública.,O prefeito Dudu Reina e autoridades da Polícia Militar visitaram o local onde será construído o Batalhão da PM.,gpt-4o-mini,2025-02
a-1635,295,a-1635,1635,2025-03-01 18:28:25+00:00,01/03/2025 18:28 UTC,Tempo Real RJ,temporealrj.com,Reconhecimento facial ajuda a prender homem perto da Sapucaí,867,Reconhecimento facial auxilia na prisão de cinco foragidos durante o Carnaval no Rio,programa_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,baixo,"A notícia destaca a efetividade do reconhecimento facial na prisão de um foragido, associando isso a uma ação positiva do programa Segurança Presente.","Desde que o sistema foi implantado, em 2024, já foi possível localizar e prender 489 foragidos da justiça.",Prisão de homem foragido com auxílio de reconhecimento facial perto da Sapucaí,prensao-homem-foragido-reconhecimento-facial-sapucai-2025,prensao-homem-foragido-reconhecimento-facial-sapucai-2025,prisao/apreensao,"Sambódromo, Rio de Janeiro",2025-03-01,Um homem foragido foi preso com o auxílio de câmeras de reconhecimento facial durante o Carnaval.,Um homem foragido da Justiça foi preso com auxílio das câmeras de reconhecimento facial na região do Sambódromo.,gpt-4o-mini,2025-03
a-1235,294,a-1235,1235,2025-03-02 14:05:06+00:00,02/03/2025 14:05 UTC,Diario do Rio,diariodorio.com,Reconhecimento facial auxilia na prisão de cinco foragidos durante o Carnaval no Rio,867,Reconhecimento facial auxilia na prisão de cinco foragidos durante o Carnaval no Rio,seguranca,positivo,1.0,baixo,"A notícia destaca a efetividade do reconhecimento facial na prisão de foragidos, evidenciando um resultado favorável para a segurança pública.",O investimento em tecnologia feito pelo Governo do Estado tem reforçado a segurança pública e garantido maior eficiência na atuação das forças policiais.,Prisão de cinco foragidos durante o Carnaval com reconhecimento facial,prisao-cinco-foragidos-carnaval-2025,prisao-cinco-foragidos-carnaval-2025,prisao/apreensao,Rio de Janeiro,2025-03-01,Cinco foragidos foram presos durante o Carnaval no Rio com o auxílio de reconhecimento facial.,Cinco homens foragidos da Justiça foram presos com o auxílio das câmeras de reconhecimento facial.,gpt-4o-mini,2025-03
a-1234,289,a-1234,1234,2025-03-02 18:14:40+00:00,02/03/2025 18:14 UTC,Diario do Rio,diariodorio.com,Governo do RJ mobiliza mais de 12 mil policiais e tecnologia de ponta para segurança no Carnaval,866,Governo do RJ mobiliza mais de 12 mil policiais e tecnologia de ponta para segurança no Carnaval,seguranca,positivo,1.0,baixo,"A notícia destaca o reforço na segurança e a efetividade das operações durante o Carnaval, com prisões realizadas e elogios à estrutura.","Investimos em tecnologia, treinamento e reforçamos o policiamento para garantir que todos possam aproveitar o Carnaval sem preocupações.",Reforço da segurança no Carnaval com 12.550 policiais,reforco-seguranca-carnaval-2025,reforco-seguranca-carnaval-2025,operacao policial,"Marquês de Sapucaí, Rio de Janeiro",2025-03-02,O Governo do RJ mobilizou 12.550 policiais e tecnologia para garantir a segurança no Carnaval.,Seis foragidos foram presos com reconhecimento facial durante o Carnaval.,gpt-4o-mini,2025-03
a-1233,275,a-1233,1233,2025-03-05 05:09:24+00:00,05/03/2025 05:09 UTC,Diario do Rio,diariodorio.com,Petrópolis registra aumento de furtos e roubos de celulares,865,Petrópolis registra aumento de furtos e roubos de celulares,crime; furto; ordem_publica; roubo; seguranca,negativo,-1.0,baixo,"Aumento de furtos e roubos de celulares em Petrópolis, apesar da operação Segurança Presente não registrar roubos na área.",O mês de janeiro registrou um aumento do número de furtos e roubos de celulares em Petrópolis.,Aumento de furtos e roubos de celulares em Petrópolis em janeiro de 2025,aumento-furtos-roubos-celulares-petropolis-2025,aumento-furtos-roubos-celulares-petropolis-2025,violencia/crime,Petrópolis,2025-01,Petrópolis registra aumento de furtos e roubos de celulares em janeiro de 2025.,"Na 105ª DP e na 106ª DP, foram registrados 129 e 13 roubos, em janeiro.",gpt-4o-mini,2025-03
a-1232,567,a-1232,1232,2025-03-06 19:39:00+00:00,06/03/2025 19:39 UTC,Diario do Rio,diariodorio.com,"Carnaval movimentou R$ 6,5 bilhões no estado do Rio de Janeiro; veja o balanço",864,"Carnaval movimentou R$ 6,5 bilhões no estado do Rio de Janeiro; veja o balanço",furto,positivo,1.0,baixo,"A notícia destaca a queda significativa nos furtos e a atuação efetiva da polícia durante o carnaval, refletindo resultados positivos do programa Segurança Presente.",A Secretaria de Segurança divulgou queda de 64% nos furtos a pedestres e 503 prisões efetuadas.,Balanço do carnaval no Rio de Janeiro em 2025,balanco-carnaval-rio-2025,balanco-carnaval-rio-2025,resultado/indicador,Rio de Janeiro,2025-03-06,O carnaval de 2025 no Rio teve queda nos furtos e 503 prisões realizadas pela polícia.,"O carnaval no Rio de Janeiro teve mais de 8 milhões de foliões que movimentaram R$ 6,5 bilhões.",gpt-4o-mini,2025-03
a-1231,566,a-1231,1231,2025-03-07 02:23:11+00:00,07/03/2025 02:23 UTC,Diario do Rio,diariodorio.com,Rio: Forte aparato de segurança permitiu Carnaval com poucos crimes e público recorde,863,Rio: Forte aparato de segurança permitiu Carnaval com poucos crimes e público recorde,crime; furto; seguranca,positivo,1.0,baixo,"A notícia destaca a redução significativa de crimes e o sucesso do esquema de segurança durante o Carnaval, refletindo resultados positivos do programa.",O evento registrou uma redução de 64% nos furtos a pedestres e 33% nos furtos a celulares.,Carnaval 2025 no Rio de Janeiro com forte aparato de segurança,carnaval-2025-rio-seguranca-presente,carnaval-2025-rio-seguranca-presente,operacao policial,Rio de Janeiro,2025-03-06,"O Carnaval 2025 no Rio teve forte segurança, resultando em queda de crimes e recorde de público.","O Governo do Estado montou um forte esquema de segurança, que atuou em várias frentes.",gpt-4o-mini,2025-03
a-1114,559,a-1114,1114,2025-03-10 07:00:00+00:00,10/03/2025 07:00 UTC,Google News,folha.qconcursos.com,Concurso Segurança Presente RJ é anunciado com 2.212 vagas - Folha Dirigida,754,"Segurança Presente RJ: saiu edital com 2,2 mil vagas! - Estratégia Concursos",seguranca; seguranca_presente,positivo,1.0,baixo,"A notícia retrata a abertura de concurso com muitas vagas, o que é um avanço para o programa.",O governador anunciou a abertura do concurso com mais de 2 mil vagas temporárias.,Anúncio do concurso Segurança Presente RJ com 2.212 vagas,anuncio-concurso-seguranca-presente-rj-2025,anuncio-concurso-seguranca-presente-rj-2025,inauguracao/expansao,Rio de Janeiro,2025-03-10,Governador Cláudio Castro anuncia concurso com 2.212 vagas para agentes civis do Segurança Presente RJ.,O concurso Segurança Presente RJ terá 2.212 vagas para contratação temporária de agentes civis.,gpt-4o-mini,2025-03
a-1117,560,a-1117,1117,2025-03-10 07:00:00+00:00,10/03/2025 07:00 UTC,Google News,direcaoconcursos.com.br,"Concurso Segurança Presente RJ: cargo, salários, requisitos e como participar - Direção Concursos",754,"Segurança Presente RJ: saiu edital com 2,2 mil vagas! - Estratégia Concursos",programa_seguranca_presente; seguranca; seguranca_presente,positivo,1.0,baixo,"A notícia destaca a abertura de vagas e a importância do concurso para a segurança pública, apresentando uma oportunidade atrativa.",O concurso oferece uma chance única para profissionais interessados em atuar na área de segurança.,Abertura de concurso para agentes civis do Segurança Presente no RJ,abertura-concurso-seguranca-presente-rj-2025,abertura-concurso-seguranca-presente-rj-2025,gestao/administracao,Rio de Janeiro,2025,Concurso para o Programa Segurança Presente oferece 2.213 vagas para agentes civis no RJ.,"Com a abertura de 2.213 vagas para agentes civis, sendo 1.213 para contratação imediata.",gpt-4o-mini,2025-03
a-1634,565,a-1634,1634,2025-03-10 11:43:30+00:00,10/03/2025 11:43 UTC,Tempo Real RJ,temporealrj.com,Briga entre vendedores por preço de coco deixa um ferido e outro preso no Flamengo,862,Briga entre ambulantes pelo preço do coco termina em facada e prisão no Aterro do Flamengo,programa_seguranca_presente; seguranca; seguranca_presente,negativo,-1.0,baixo,"A notícia retrata uma briga violenta entre vendedores, resultando em ferido e prisão, o que indica problemas de segurança na área.",A situação ficou ainda mais violenta quando um dos vendedores pegou um facão e atacou o outro.,Briga entre vendedores de coco no Aterro do Flamengo,briga-vendedores-coco-flamengo-2025,briga-vendedores-coco-flamengo-2025,violencia/crime,"Flamengo, Rio de Janeiro",2025-03-09,Uma briga entre vendedores de coco resultou em um ferido e um preso no Flamengo.,O agressor foi detido por agentes do programa Segurança Presente.,gpt-4o-mini,2025-03
